localita,dt,type,value
Pistoia,2018-08-13,min,19
Pistoia,2018-08-13,max,33
Pistoia,2018-08-14,min,19
Pistoia,2018-08-14,max,28
Pistoia,2018-08-15,min,17
Pistoia,2018-08-15,max,30
Pistoia,2018-08-16,min,17
Pistoia,2018-08-16,max,33
Pistoia,2018-08-17,min,16
Pistoia,2018-08-17,max,33
Pistoia,2018-08-18,min,17
Pistoia,2018-08-18,max,34
Pistoia,2018-08-19,min,18
Pistoia,2018-08-19,max,34
Pistoia,2018-08-20,min,18
Pistoia,2018-08-20,max,34
Pistoia,2018-08-21,min,18
Pistoia,2018-08-21,max,34
Pistoia,2018-08-22,min,19
Pistoia,2018-08-22,max,31
Pistoia,2018-08-23,min,19
Pistoia,2018-08-23,max,35
Pistoia,2018-08-24,min,18
Pistoia,2018-08-24,max,32
Pistoia,2018-08-25,min,19
Pistoia,2018-08-25,max,29
Pistoia,2018-08-26,min,18
Pistoia,2018-08-26,max,26
Pistoia,2018-08-27,min,13
Pistoia,2018-08-27,max,27
Pistoia,2018-08-28,min,13
Pistoia,2018-08-28,max,31
Pistoia,2018-08-29,min,13
Pistoia,2018-08-29,max,33
Pistoia,2018-08-30,min,16
Pistoia,2018-08-30,max,31
Pistoia,2018-08-31,min,18
Pistoia,2018-08-31,max,29
Pistoia,2018-09-01,min,17
Pistoia,2018-09-01,max,27
Pistoia,2018-09-02,min,15
Pistoia,2018-09-02,max,26
Pistoia,2018-09-03,min,14
Pistoia,2018-09-03,max,27
Pistoia,2018-09-04,min,13
Pistoia,2018-09-04,max,28
Pistoia,2018-09-05,min,15
Pistoia,2018-09-05,max,30
Pistoia,2018-09-06,min,14
Pistoia,2018-09-06,max,31
Pistoia,2018-09-07,min,15
Pistoia,2018-09-07,max,27
Pistoia,2018-09-08,min,16
Pistoia,2018-09-08,max,30
Pistoia,2018-09-09,min,14
Pistoia,2018-09-09,max,32
Pistoia,2018-09-10,min,16
Pistoia,2018-09-10,max,33
Pistoia,2018-09-11,min,16
Pistoia,2018-09-11,max,34
Pistoia,2018-09-12,min,15
Pistoia,2018-09-12,max,34
Pistoia,2018-09-13,min,17
Pistoia,2018-09-13,max,25
Pistoia,2018-09-14,min,16
Pistoia,2018-09-14,max,31
Pistoia,2018-09-15,min,17
Pistoia,2018-09-15,max,30
Pistoia,2018-09-16,min,16
Pistoia,2018-09-16,max,31
Pistoia,2018-09-17,min,17
Pistoia,2018-09-17,max,30
Pistoia,2018-09-18,min,16
Pistoia,2018-09-18,max,28
Pistoia,2018-09-19,min,16
Pistoia,2018-09-19,max,29
Pistoia,2018-09-20,min,16
Pistoia,2018-09-20,max,31
Pistoia,2018-09-21,min,15
Pistoia,2018-09-21,max,32
Pistoia,2018-09-22,min,15
Pistoia,2018-09-22,max,30
Pistoia,2018-09-23,min,16
Pistoia,2018-09-23,max,30
Pistoia,2018-09-24,min,17
Pistoia,2018-09-24,max,28
Pistoia,2018-09-25,min,15
Pistoia,2018-09-25,max,22
Pistoia,2018-09-26,min,11
Pistoia,2018-09-26,max,21
Pistoia,2018-09-27,min,5
Pistoia,2018-09-27,max,31
Pistoia,2018-09-28,min,9
Pistoia,2018-09-28,max,30
Pistoia,2018-09-29,min,10
Pistoia,2018-09-29,max,29
Pistoia,2018-09-30,min,11
Pistoia,2018-09-30,max,27
Pistoia,2018-10-01,min,10
Pistoia,2018-10-01,max,19
Pistoia,2018-10-02,min,12
Pistoia,2018-10-02,max,17
Pistoia,2018-10-03,min,7
Pistoia,2018-10-03,max,24
Pistoia,2018-10-04,min,12
Pistoia,2018-10-04,max,26
Pistoia,2018-10-05,min,13
Pistoia,2018-10-05,max,23
Pistoia,2018-10-06,min,14
Pistoia,2018-10-06,max,19
Pistoia,2018-10-07,min,14
Pistoia,2018-10-07,max,24
Pistoia,2018-10-08,min,11
Pistoia,2018-10-08,max,26
Pistoia,2018-10-09,min,11
Pistoia,2018-10-09,max,26
Pistoia,2018-10-10,min,12
Pistoia,2018-10-10,max,25
Pistoia,2018-10-11,min,14
Pistoia,2018-10-11,max,23
Pistoia,2018-10-12,min,12
Pistoia,2018-10-12,max,26
Pistoia,2018-10-13,min,11
Pistoia,2018-10-13,max,26
Pistoia,2018-10-14,min,9
Pistoia,2018-10-14,max,25
Pistoia,2018-10-15,min,11
Pistoia,2018-10-15,max,24
Pistoia,2018-10-16,min,13
Pistoia,2018-10-16,max,25
Pistoia,2018-10-17,min,14
Pistoia,2018-10-17,max,24
Pistoia,2018-10-18,min,15
Pistoia,2018-10-18,max,26
Pistoia,2018-10-19,min,13
Pistoia,2018-10-19,max,26
Pistoia,2018-10-20,min,12
Pistoia,2018-10-20,max,25
Pistoia,2018-10-21,min,9
Pistoia,2018-10-21,max,24
Pistoia,2018-10-22,min,9
Pistoia,2018-10-22,max,17
Pistoia,2018-10-23,min,10
Pistoia,2018-10-23,max,22
Pistoia,2018-10-24,min,6
Pistoia,2018-10-24,max,22
Pistoia,2018-10-25,min,9
Pistoia,2018-10-25,max,26
Pistoia,2018-10-26,min,14
Pistoia,2018-10-26,max,21
Pistoia,2018-10-27,min,15
Pistoia,2018-10-27,max,24
Pistoia,2018-10-28,min,14
Pistoia,2018-10-28,max,20
Pistoia,2018-10-29,min,13
Pistoia,2018-10-29,max,21
Pistoia,2018-10-30,min,11
Pistoia,2018-10-30,max,15
Pistoia,2018-10-31,min,9
Pistoia,2018-10-31,max,18
Pistoia,2018-11-01,min,12
Pistoia,2018-11-01,max,18
Pistoia,2018-11-02,min,11
Pistoia,2018-11-02,max,18
Pistoia,2018-11-03,min,12
Pistoia,2018-11-03,max,22
Pistoia,2018-11-04,min,13
Pistoia,2018-11-04,max,20
Pistoia,2018-11-05,min,10
Pistoia,2018-11-05,max,21
Pistoia,2018-11-06,min,12
Pistoia,2018-11-06,max,19
Pistoia,2018-11-07,min,11
Pistoia,2018-11-07,max,18
Pistoia,2018-11-08,min,9
Pistoia,2018-11-08,max,20
Pistoia,2018-11-09,min,9
Pistoia,2018-11-09,max,19
Pistoia,2018-11-10,min,9
Pistoia,2018-11-10,max,19
Pistoia,2018-11-11,min,9
Pistoia,2018-11-11,max,17
Pistoia,2018-11-12,min,9
Pistoia,2018-11-12,max,18
Pistoia,2018-11-13,min,9
Pistoia,2018-11-13,max,17
Pistoia,2018-11-14,min,8
Pistoia,2018-11-14,max,17
Pistoia,2018-11-15,min,7
Pistoia,2018-11-15,max,19
Pistoia,2018-11-16,min,8
Pistoia,2018-11-16,max,14
Pistoia,2018-11-17,min,6
Pistoia,2018-11-17,max,12
Pistoia,2018-11-18,min,4
Pistoia,2018-11-18,max,10
Pistoia,2018-11-19,min,3
Pistoia,2018-11-19,max,9
Pistoia,2018-11-20,min,3
Pistoia,2018-11-20,max,8
Pistoia,2018-11-21,min,2
Pistoia,2018-11-21,max,13
Pistoia,2018-11-22,min,6
Pistoia,2018-11-22,max,16
Pistoia,2018-11-23,min,7
Pistoia,2018-11-23,max,13
Pistoia,2018-11-24,min,10
Pistoia,2018-11-24,max,15
Pistoia,2018-11-25,min,10
Pistoia,2018-11-25,max,12
Pistoia,2018-11-26,min,7
Pistoia,2018-11-26,max,12
Pistoia,2018-11-27,min,5
Pistoia,2018-11-27,max,12
Pistoia,2018-11-28,min,4
Pistoia,2018-11-28,max,12
Pistoia,2018-11-29,min,3
Pistoia,2018-11-29,max,13
Pistoia,2018-11-30,min,-2
Pistoia,2018-11-30,max,9
Pistoia,2018-12-01,min,4
Pistoia,2018-12-01,max,14
Pistoia,2018-12-02,min,2
Pistoia,2018-12-02,max,10
Pistoia,2018-12-03,min,8
Pistoia,2018-12-03,max,12
Pistoia,2018-12-04,min,7
Pistoia,2018-12-04,max,15
Pistoia,2018-12-05,min,3
Pistoia,2018-12-05,max,15
Pistoia,2018-12-06,min,5
Pistoia,2018-12-06,max,11
Pistoia,2018-12-07,min,3
Pistoia,2018-12-07,max,11
Pistoia,2018-12-08,min,5
Pistoia,2018-12-08,max,15
Pistoia,2018-12-09,min,3
Pistoia,2018-12-09,max,14
Pistoia,2018-12-10,min,3
Pistoia,2018-12-10,max,12
Pistoia,2018-12-11,min,-1
Pistoia,2018-12-11,max,11
Pistoia,2018-12-12,min,-3
Pistoia,2018-12-12,max,5
Pistoia,2018-12-13,min,2
Pistoia,2018-12-13,max,6
Pistoia,2018-12-14,min,3
Pistoia,2018-12-14,max,6
Pistoia,2018-12-15,min,-2
Pistoia,2018-12-15,max,6
Pistoia,2018-12-16,min,-4
Pistoia,2018-12-16,max,4
Pistoia,2018-12-17,min,3
Pistoia,2018-12-17,max,7
Pistoia,2018-12-18,min,-2
Pistoia,2018-12-18,max,13
Pistoia,2018-12-19,min,-2
Pistoia,2018-12-19,max,9
Pistoia,2018-12-20,min,4
Pistoia,2018-12-20,max,9
Pistoia,2018-12-21,min,3
Pistoia,2018-12-21,max,10
Pistoia,2018-12-22,min,8
Pistoia,2018-12-22,max,12
Pistoia,2018-12-23,min,9
Pistoia,2018-12-23,max,14
Pistoia,2018-12-24,min,7
Pistoia,2018-12-24,max,14
Pistoia,2018-12-25,min,3
Pistoia,2018-12-25,max,11
Pistoia,2018-12-26,min,-1
Pistoia,2018-12-26,max,10
Pistoia,2018-12-27,min,2
Pistoia,2018-12-27,max,10
Pistoia,2018-12-28,min,3
Pistoia,2018-12-28,max,10
Pistoia,2018-12-29,min,3
Pistoia,2018-12-29,max,8
Pistoia,2018-12-30,min,1
Pistoia,2018-12-30,max,12
Pistoia,2018-12-31,min,0
Pistoia,2018-12-31,max,10
Pistoia,2019-01-01,min,0
Pistoia,2019-01-01,max,12
Pistoia,2019-01-02,min,1
Pistoia,2019-01-02,max,11
Pistoia,2019-01-03,min,-2
Pistoia,2019-01-03,max,6
Pistoia,2019-01-04,min,-6
Pistoia,2019-01-04,max,5
Pistoia,2019-01-05,min,-5
Pistoia,2019-01-05,max,7
Pistoia,2019-01-06,min,-4
Pistoia,2019-01-06,max,10
Pistoia,2019-01-07,min,-4
Pistoia,2019-01-07,max,7
Pistoia,2019-01-08,min,-3
Pistoia,2019-01-08,max,4
Pistoia,2019-01-09,min,-2
Pistoia,2019-01-09,max,9
Pistoia,2019-01-10,min,-2
Pistoia,2019-01-10,max,8
Pistoia,2019-01-11,min,-4
Pistoia,2019-01-11,max,8
Pistoia,2019-01-12,min,-5
Pistoia,2019-01-12,max,8
Pistoia,2019-01-13,min,-1
Pistoia,2019-01-13,max,10
Pistoia,2019-01-14,min,4
Pistoia,2019-01-14,max,17
Pistoia,2019-01-15,min,2
Pistoia,2019-01-15,max,12
Pistoia,2019-01-16,min,-1
Pistoia,2019-01-16,max,13
Pistoia,2019-01-17,min,7
Pistoia,2019-01-17,max,11
Pistoia,2019-01-18,min,6
Pistoia,2019-01-18,max,12
Pistoia,2019-01-19,min,4
Pistoia,2019-01-19,max,9
Pistoia,2019-01-20,min,2
Pistoia,2019-01-20,max,9
Pistoia,2019-01-21,min,1
Pistoia,2019-01-21,max,8
Pistoia,2019-01-22,min,1
Pistoia,2019-01-22,max,5
Pistoia,2019-01-23,min,0
Pistoia,2019-01-23,max,5
Pistoia,2019-01-24,min,2
Pistoia,2019-01-24,max,7
Pistoia,2019-01-25,min,3
Pistoia,2019-01-25,max,6
Pistoia,2019-01-26,min,-2
Pistoia,2019-01-26,max,9
Pistoia,2019-01-27,min,-1
Pistoia,2019-01-27,max,7
Pistoia,2019-01-28,min,3
Pistoia,2019-01-28,max,9
Pistoia,2019-01-29,min,1
Pistoia,2019-01-29,max,10
Pistoia,2019-01-30,min,-1
Pistoia,2019-01-30,max,4
Pistoia,2019-01-31,min,-1
Pistoia,2019-01-31,max,3
Pistoia,2019-02-01,min,3
Pistoia,2019-02-01,max,15
Pistoia,2019-02-02,min,7
Pistoia,2019-02-02,max,12
Pistoia,2019-02-03,min,6
Pistoia,2019-02-03,max,13
Pistoia,2019-02-04,min,4
Pistoia,2019-02-04,max,12
Pistoia,2019-02-05,min,3
Pistoia,2019-02-05,max,13
Pistoia,2019-02-06,min,4
Pistoia,2019-02-06,max,13
Pistoia,2019-02-07,min,0
Pistoia,2019-02-07,max,14
Pistoia,2019-02-08,min,2
Pistoia,2019-02-08,max,15
Pistoia,2019-02-09,min,0
Pistoia,2019-02-09,max,9
Pistoia,2019-02-10,min,7
Pistoia,2019-02-10,max,15
Pistoia,2019-02-11,min,4
Pistoia,2019-02-11,max,14
Pistoia,2019-02-12,min,0
Pistoia,2019-02-12,max,14
Pistoia,2019-02-13,min,-3
Pistoia,2019-02-13,max,13
Pistoia,2019-02-14,min,-3
Pistoia,2019-02-14,max,17
Pistoia,2019-02-15,min,0
Pistoia,2019-02-15,max,18
Pistoia,2019-02-16,min,2
Pistoia,2019-02-16,max,17
Pistoia,2019-02-17,min,1
Pistoia,2019-02-17,max,16
Pistoia,2019-02-18,min,5
Pistoia,2019-02-18,max,14
Pistoia,2019-02-19,min,5
Pistoia,2019-02-19,max,12
Pistoia,2019-02-20,min,3
Pistoia,2019-02-20,max,14
Pistoia,2019-02-21,min,1
Pistoia,2019-02-21,max,15
Pistoia,2019-02-22,min,3
Pistoia,2019-02-22,max,16
Pistoia,2019-02-23,min,3
Pistoia,2019-02-23,max,11
Pistoia,2019-02-24,min,1
Pistoia,2019-02-24,max,12
Pistoia,2019-02-25,min,2
Pistoia,2019-02-25,max,17
Pistoia,2019-02-26,min,6
Pistoia,2019-02-26,max,20
Pistoia,2019-02-27,min,3
Pistoia,2019-02-27,max,22
Pistoia,2019-02-28,min,5
Pistoia,2019-02-28,max,14
Pistoia,2019-03-01,min,6
Pistoia,2019-03-01,max,14
Pistoia,2019-03-02,min,4
Pistoia,2019-03-02,max,17
Pistoia,2019-03-03,min,4
Pistoia,2019-03-03,max,18
Pistoia,2019-03-04,min,5
Pistoia,2019-03-04,max,18
Pistoia,2019-03-05,min,9
Pistoia,2019-03-05,max,16
Pistoia,2019-03-06,min,5
Pistoia,2019-03-06,max,18
Pistoia,2019-03-07,min,9
Pistoia,2019-03-07,max,16
Pistoia,2019-03-08,min,8
Pistoia,2019-03-08,max,17
Pistoia,2019-03-09,min,6
Pistoia,2019-03-09,max,17
Pistoia,2019-03-10,min,7
Pistoia,2019-03-10,max,15
Pistoia,2019-03-11,min,7
Pistoia,2019-03-11,max,18
Pistoia,2019-03-12,min,2
Pistoia,2019-03-12,max,16
Pistoia,2019-03-13,min,5
Pistoia,2019-03-13,max,10
Pistoia,2019-03-14,min,1
Pistoia,2019-03-14,max,16
Pistoia,2019-03-15,min,6
Pistoia,2019-03-15,max,18
Pistoia,2019-03-16,min,7
Pistoia,2019-03-16,max,20
Pistoia,2019-03-17,min,10
Pistoia,2019-03-17,max,17
Pistoia,2019-03-18,min,8
Pistoia,2019-03-18,max,14
Pistoia,2019-03-19,min,7
Pistoia,2019-03-19,max,13
Pistoia,2019-03-20,min,6
Pistoia,2019-03-20,max,14
Pistoia,2019-03-21,min,6
Pistoia,2019-03-21,max,18
Pistoia,2019-03-22,min,7
Pistoia,2019-03-22,max,21
Pistoia,2019-03-23,min,7
Pistoia,2019-03-23,max,23
Pistoia,2019-03-24,min,6
Pistoia,2019-03-24,max,23
Pistoia,2019-03-25,min,6
Pistoia,2019-03-25,max,20
Pistoia,2019-03-26,min,6
Pistoia,2019-03-26,max,14
Pistoia,2019-03-27,min,5
Pistoia,2019-03-27,max,15
Pistoia,2019-03-28,min,5
Pistoia,2019-03-28,max,18
Pistoia,2019-03-29,min,6
Pistoia,2019-03-29,max,18
Pistoia,2019-03-30,min,4
Pistoia,2019-03-30,max,21
Pistoia,2019-03-31,min,5
Pistoia,2019-03-31,max,22
Pistoia,2019-04-01,min,3
Pistoia,2019-04-01,max,25
Pistoia,2019-04-02,min,6
Pistoia,2019-04-02,max,22
Pistoia,2019-04-03,min,9
Pistoia,2019-04-03,max,15
Pistoia,2019-04-04,min,3
Pistoia,2019-04-04,max,15
Pistoia,2019-04-05,min,4
Pistoia,2019-04-05,max,14
Pistoia,2019-04-06,min,3
Pistoia,2019-04-06,max,19
Pistoia,2019-04-07,min,5
Pistoia,2019-04-07,max,14
Pistoia,2019-04-08,min,5
Pistoia,2019-04-08,max,17
Pistoia,2019-04-09,min,6
Pistoia,2019-04-09,max,18
Pistoia,2019-04-10,min,6
Pistoia,2019-04-10,max,17
Pistoia,2019-04-11,min,9
Pistoia,2019-04-11,max,17
Pistoia,2019-04-12,min,8
Pistoia,2019-04-12,max,17
Pistoia,2019-04-13,min,7
Pistoia,2019-04-13,max,17
Pistoia,2019-04-14,min,6
Pistoia,2019-04-14,max,13
Pistoia,2019-04-15,min,9
Pistoia,2019-04-15,max,18
Pistoia,2019-04-16,min,5
Pistoia,2019-04-16,max,20
Pistoia,2019-04-17,min,5
Pistoia,2019-04-17,max,22
Pistoia,2019-04-18,min,5
Pistoia,2019-04-18,max,23
Pistoia,2019-04-19,min,7
Pistoia,2019-04-19,max,22
Pistoia,2019-04-20,min,8
Pistoia,2019-04-20,max,24
Pistoia,2019-04-21,min,12
Pistoia,2019-04-21,max,24
Pistoia,2019-04-22,min,13
Pistoia,2019-04-22,max,24
Pistoia,2019-04-23,min,12
Pistoia,2019-04-23,max,17
Pistoia,2019-04-24,min,13
Pistoia,2019-04-24,max,22
Pistoia,2019-04-25,min,11
Pistoia,2019-04-25,max,24
Pistoia,2019-04-26,min,12
Pistoia,2019-04-26,max,19
Pistoia,2019-04-27,min,9
Pistoia,2019-04-27,max,20
Pistoia,2019-04-28,min,7
Pistoia,2019-04-28,max,18
Pistoia,2019-04-29,min,7
Pistoia,2019-04-29,max,16
Pistoia,2019-04-30,min,5
Pistoia,2019-04-30,max,19
Pistoia,2019-05-01,min,7
Pistoia,2019-05-01,max,20
Pistoia,2019-05-02,min,6
Pistoia,2019-05-02,max,22
Pistoia,2019-05-03,min,11
Pistoia,2019-05-03,max,19
Pistoia,2019-05-04,min,12
Pistoia,2019-05-04,max,19
Pistoia,2019-05-05,min,6
Pistoia,2019-05-05,max,12
Pistoia,2019-05-06,min,5
Pistoia,2019-05-06,max,16
Pistoia,2019-05-07,min,3
Pistoia,2019-05-07,max,19
Pistoia,2019-05-08,min,8
Pistoia,2019-05-08,max,19
Pistoia,2019-05-09,min,11
Pistoia,2019-05-09,max,20
Pistoia,2019-05-10,min,11
Pistoia,2019-05-10,max,21
Pistoia,2019-05-11,min,10
Pistoia,2019-05-11,max,21
Pistoia,2019-05-12,min,11
Pistoia,2019-05-12,max,15
Pistoia,2019-05-13,min,10
Pistoia,2019-05-13,max,16
Pistoia,2019-05-14,min,10
Pistoia,2019-05-14,max,17
Pistoia,2019-05-15,min,8
Pistoia,2019-05-15,max,14
Pistoia,2019-05-16,min,7
Pistoia,2019-05-16,max,20
Pistoia,2019-05-17,min,6
Pistoia,2019-05-17,max,23
Pistoia,2019-05-18,min,11
Pistoia,2019-05-18,max,19
Pistoia,2019-05-19,min,12
Pistoia,2019-05-19,max,18
Pistoia,2019-05-20,min,12
Pistoia,2019-05-20,max,15
Pistoia,2019-05-21,min,10
Pistoia,2019-05-21,max,19
Pistoia,2019-05-22,min,11
Pistoia,2019-05-22,max,20
Pistoia,2019-05-23,min,10
Pistoia,2019-05-23,max,22
Pistoia,2019-05-24,min,9
Pistoia,2019-05-24,max,22
Pistoia,2019-05-25,min,10
Pistoia,2019-05-25,max,25
Pistoia,2019-05-26,min,14
Pistoia,2019-05-26,max,19
Pistoia,2019-05-27,min,15
Pistoia,2019-05-27,max,21
Pistoia,2019-05-28,min,13
Pistoia,2019-05-28,max,18
Pistoia,2019-05-29,min,13
Pistoia,2019-05-29,max,21
Pistoia,2019-05-30,min,12
Pistoia,2019-05-30,max,22
Pistoia,2019-05-31,min,11
Pistoia,2019-05-31,max,25
Pistoia,2019-06-01,min,11
Pistoia,2019-06-01,max,26
Pistoia,2019-06-02,min,11
Pistoia,2019-06-02,max,31
Pistoia,2019-06-03,min,15
Pistoia,2019-06-03,max,27
Pistoia,2019-06-04,min,15
Pistoia,2019-06-04,max,27
Pistoia,2019-06-05,min,14
Pistoia,2019-06-05,max,29
Pistoia,2019-06-06,min,14
Pistoia,2019-06-06,max,27
Pistoia,2019-06-07,min,13
Pistoia,2019-06-07,max,31
Pistoia,2019-06-08,min,14
Pistoia,2019-06-08,max,33
Pistoia,2019-06-09,min,16
Pistoia,2019-06-09,max,35
Pistoia,2019-06-10,min,19
Pistoia,2019-06-10,max,35
Pistoia,2019-06-11,min,16
Pistoia,2019-06-11,max,31
Pistoia,2019-06-12,min,16
Pistoia,2019-06-12,max,30
Pistoia,2019-06-13,min,13
Pistoia,2019-06-13,max,31
Pistoia,2019-06-14,min,16
Pistoia,2019-06-14,max,37
Pistoia,2019-06-15,min,20
Pistoia,2019-06-15,max,29
Pistoia,2019-06-16,min,16
Pistoia,2019-06-16,max,29
Pistoia,2019-06-17,min,15
Pistoia,2019-06-17,max,31
Pistoia,2019-06-18,min,17
Pistoia,2019-06-18,max,33
Pistoia,2019-06-19,min,17
Pistoia,2019-06-19,max,32
Pistoia,2019-06-20,min,14
Pistoia,2019-06-20,max,33
Pistoia,2019-06-21,min,15
Pistoia,2019-06-21,max,34
Pistoia,2019-06-22,min,18
Pistoia,2019-06-22,max,31
Pistoia,2019-06-23,min,18
Pistoia,2019-06-23,max,32
Pistoia,2019-06-24,min,17
Pistoia,2019-06-24,max,33
Pistoia,2019-06-25,min,19
Pistoia,2019-06-25,max,35
Pistoia,2019-06-26,min,21
Pistoia,2019-06-26,max,37
Pistoia,2019-06-27,min,21
Pistoia,2019-06-27,max,38
Pistoia,2019-06-28,min,21
Pistoia,2019-06-28,max,38
Pistoia,2019-06-29,min,23
Pistoia,2019-06-29,max,37
Pistoia,2019-06-30,min,20
Pistoia,2019-06-30,max,36
Pistoia,2019-07-01,min,20
Pistoia,2019-07-01,max,35
Pistoia,2019-07-02,min,20
Pistoia,2019-07-02,max,36
Pistoia,2019-07-03,min,20
Pistoia,2019-07-03,max,36
Pistoia,2019-07-04,min,20
Pistoia,2019-07-04,max,35
Pistoia,2019-07-05,min,20
Pistoia,2019-07-05,max,35
Pistoia,2019-07-06,min,21
Pistoia,2019-07-06,max,35
Pistoia,2019-07-07,min,19
Pistoia,2019-07-07,max,30
Pistoia,2019-07-08,min,22
Pistoia,2019-07-08,max,32
Pistoia,2019-07-09,min,21
Pistoia,2019-07-09,max,32
Pistoia,2019-07-10,min,22
Pistoia,2019-07-10,max,29
Pistoia,2019-07-11,min,15
Pistoia,2019-07-11,max,30
Pistoia,2019-07-12,min,19
Pistoia,2019-07-12,max,30
Pistoia,2019-07-13,min,19
Pistoia,2019-07-13,max,29
Pistoia,2019-07-14,min,16
Pistoia,2019-07-14,max,31
Pistoia,2019-07-15,min,16
Pistoia,2019-07-15,max,21
Pistoia,2019-07-16,min,17
Pistoia,2019-07-16,max,31
Pistoia,2019-07-17,min,15
Pistoia,2019-07-17,max,33
Pistoia,2019-07-18,min,14
Pistoia,2019-07-18,max,30
Pistoia,2019-07-19,min,17
Pistoia,2019-07-19,max,33
Pistoia,2019-07-20,min,17
Pistoia,2019-07-20,max,35
Pistoia,2019-07-21,min,18
Pistoia,2019-07-21,max,34
Pistoia,2019-07-22,min,17
Pistoia,2019-07-22,max,36
Pistoia,2019-07-23,min,19
Pistoia,2019-07-23,max,38
Pistoia,2019-07-24,min,22
Pistoia,2019-07-24,max,39
Pistoia,2019-07-25,min,23
Pistoia,2019-07-25,max,40
Pistoia,2019-07-26,min,23
Pistoia,2019-07-26,max,36
Pistoia,2019-07-27,min,16
Pistoia,2019-07-27,max,32
Pistoia,2019-07-28,min,17
Pistoia,2019-07-28,max,25
Pistoia,2019-07-29,min,17
Pistoia,2019-07-29,max,30
Pistoia,2019-07-30,min,17
Pistoia,2019-07-30,max,30
Pistoia,2019-07-31,min,17
Pistoia,2019-07-31,max,31
Pistoia,2019-08-01,min,18
Pistoia,2019-08-01,max,35
Pistoia,2019-08-02,min,19
Pistoia,2019-08-02,max,32
Pistoia,2019-08-03,min,18
Pistoia,2019-08-03,max,33
Pistoia,2019-08-04,min,17
Pistoia,2019-08-04,max,33
Pistoia,2019-08-05,min,17
Pistoia,2019-08-05,max,33
Pistoia,2019-08-06,min,19
Pistoia,2019-08-06,max,34
Pistoia,2019-08-07,min,19
Pistoia,2019-08-07,max,34
Pistoia,2019-08-08,min,22
Pistoia,2019-08-08,max,32
Pistoia,2019-08-09,min,19
Pistoia,2019-08-09,max,35
Pistoia,2019-08-10,min,19
Pistoia,2019-08-10,max,36
Pistoia,2019-08-11,min,20
Pistoia,2019-08-11,max,37
Pistoia,2019-08-12,min,20
Pistoia,2019-08-12,max,39
Pistoia,2019-08-13,min,20
Pistoia,2019-08-13,max,33
Pistoia,2019-08-14,min,18
Pistoia,2019-08-14,max,31
Pistoia,2019-08-15,min,16
Pistoia,2019-08-15,max,32
Pistoia,2019-08-16,min,17
Pistoia,2019-08-16,max,32
Pistoia,2019-08-17,min,16
Pistoia,2019-08-17,max,32
Pistoia,2019-08-18,min,17
Pistoia,2019-08-18,max,33
Pistoia,2019-08-19,min,18
Pistoia,2019-08-19,max,35
Pistoia,2019-08-20,min,16
Pistoia,2019-08-20,max,37
Pistoia,2019-08-21,min,19
Pistoia,2019-08-21,max,37
Pistoia,2019-08-22,min,23
Pistoia,2019-08-22,max,33
Pistoia,2019-08-23,min,21
Pistoia,2019-08-23,max,30
Pistoia,2019-08-24,min,21
Pistoia,2019-08-24,max,30
Pistoia,2019-08-25,min,18
Pistoia,2019-08-25,max,32
Pistoia,2019-08-26,min,19
Pistoia,2019-08-26,max,34
Pistoia,2019-08-27,min,19
Pistoia,2019-08-27,max,35
Pistoia,2019-08-28,min,20
Pistoia,2019-08-28,max,31
Pistoia,2019-08-29,min,19
Pistoia,2019-08-29,max,33
Pistoia,2019-08-30,min,19
Pistoia,2019-08-30,max,32
Pistoia,2019-08-31,min,18
Pistoia,2019-08-31,max,33
Pistoia,2019-09-01,min,19
Pistoia,2019-09-01,max,32
Pistoia,2019-09-02,min,19
Pistoia,2019-09-02,max,31
Pistoia,2019-09-03,min,18
Pistoia,2019-09-03,max,29
Pistoia,2019-09-04,min,17
Pistoia,2019-09-04,max,30
Pistoia,2019-09-05,min,13
Pistoia,2019-09-05,max,31
Pistoia,2019-09-06,min,18
Pistoia,2019-09-06,max,25
Pistoia,2019-09-07,min,15
Pistoia,2019-09-07,max,27
Pistoia,2019-09-08,min,15
Pistoia,2019-09-08,max,25
Pistoia,2019-09-09,min,13
Pistoia,2019-09-09,max,26
Pistoia,2019-09-10,min,11
Pistoia,2019-09-10,max,29
Pistoia,2019-09-11,min,17
Pistoia,2019-09-11,max,29
Pistoia,2019-09-12,min,13
Pistoia,2019-09-12,max,30
Pistoia,2019-09-13,min,16
Pistoia,2019-09-13,max,32
Pistoia,2019-09-14,min,16
Pistoia,2019-09-14,max,32
Pistoia,2019-09-15,min,16
Pistoia,2019-09-15,max,32
Pistoia,2019-09-16,min,15
Pistoia,2019-09-16,max,31
Pistoia,2019-09-17,min,15
Pistoia,2019-09-17,max,30
Pistoia,2019-09-18,min,17
Pistoia,2019-09-18,max,29
Pistoia,2019-09-19,min,18
Pistoia,2019-09-19,max,24
Pistoia,2019-09-20,min,16
Pistoia,2019-09-20,max,26
Pistoia,2019-09-21,min,10
Pistoia,2019-09-21,max,26
Pistoia,2019-09-22,min,16
Pistoia,2019-09-22,max,20
Pistoia,2019-09-23,min,18
Pistoia,2019-09-23,max,21
Pistoia,2019-09-24,min,13
Pistoia,2019-09-24,max,25
Pistoia,2019-09-25,min,15
Pistoia,2019-09-25,max,23
Pistoia,2019-09-26,min,14
Pistoia,2019-09-26,max,26
Pistoia,2019-09-27,min,15
