localita,dt,type,value
Foggia,2021-12-24,min,9
Foggia,2021-12-24,max,15
Foggia,2021-12-25,min,13
Foggia,2021-12-25,max,15
Foggia,2021-12-26,min,13
Foggia,2021-12-26,max,17
Foggia,2021-12-27,min,8
Foggia,2021-12-27,max,17
Foggia,2021-12-28,min,9
Foggia,2021-12-28,max,16
Foggia,2021-12-29,min,9
Foggia,2021-12-29,max,15
Foggia,2021-12-30,min,8
Foggia,2021-12-30,max,13
Foggia,2021-12-31,min,9
Foggia,2021-12-31,max,20
Lecce,2012-01-01,min,1
Lecce,2012-01-01,max,11
Lecce,2012-01-02,min,0
Lecce,2012-01-02,max,15
Lecce,2012-01-03,min,4
Lecce,2012-01-03,max,16
Lecce,2012-01-04,min,4
Lecce,2012-01-04,max,14
Lecce,2012-01-05,min,6
Lecce,2012-01-05,max,15
Lecce,2012-01-06,min,5
Lecce,2012-01-06,max,10
Lecce,2012-01-07,min,5
Lecce,2012-01-07,max,11
Lecce,2012-01-08,min,2
Lecce,2012-01-08,max,12
Lecce,2012-01-09,min,2
Lecce,2012-01-09,max,11
Lecce,2012-01-10,min,2
Lecce,2012-01-10,max,11
Lecce,2012-01-11,min,2
Lecce,2012-01-11,max,10
Lecce,2012-01-12,min,1
Lecce,2012-01-12,max,12
Lecce,2012-01-13,min,0
Lecce,2012-01-13,max,15
Lecce,2012-01-14,min,2
Lecce,2012-01-14,max,10
Lecce,2012-01-15,min,0
Lecce,2012-01-15,max,8
Lecce,2012-01-16,min,-2
Lecce,2012-01-16,max,7
Lecce,2012-01-17,min,-4
Lecce,2012-01-17,max,7
Lecce,2012-01-18,min,0
Lecce,2012-01-18,max,9
Lecce,2012-01-19,min,-2
Lecce,2012-01-19,max,11
Lecce,2012-01-20,min,0
Lecce,2012-01-20,max,13
Lecce,2012-01-21,min,4
Lecce,2012-01-21,max,11
Lecce,2012-01-22,min,-1
Lecce,2012-01-22,max,15
Lecce,2012-01-23,min,2
Lecce,2012-01-23,max,17
Lecce,2012-01-24,min,4
Lecce,2012-01-24,max,14
Lecce,2012-01-25,min,4
Lecce,2012-01-25,max,8
Lecce,2012-01-26,min,4
Lecce,2012-01-26,max,9
Lecce,2012-01-27,min,3
Lecce,2012-01-27,max,10
Lecce,2012-01-28,min,-4
Lecce,2012-01-28,max,11
Lecce,2012-01-29,min,2
Lecce,2012-01-29,max,11
Lecce,2012-01-30,min,2
Lecce,2012-01-30,max,10
Lecce,2012-01-31,min,-1
Lecce,2012-01-31,max,9
Lecce,2012-02-01,min,2
Lecce,2012-02-01,max,7
Lecce,2012-02-02,min,4
Lecce,2012-02-02,max,12
Lecce,2012-02-03,min,6
Lecce,2012-02-03,max,14
Lecce,2012-02-04,min,4
Lecce,2012-02-04,max,13
Lecce,2012-02-05,min,2
Lecce,2012-02-05,max,9
Lecce,2012-02-06,min,4
Lecce,2012-02-06,max,9
Lecce,2012-02-07,min,5
Lecce,2012-02-07,max,9
Lecce,2012-02-08,min,5
Lecce,2012-02-08,max,9
Lecce,2012-02-09,min,4
Lecce,2012-02-09,max,8
Lecce,2012-02-10,min,2
Lecce,2012-02-10,max,10
Lecce,2012-02-11,min,6
Lecce,2012-02-11,max,12
Lecce,2012-02-12,min,2
Lecce,2012-02-12,max,7
Lecce,2012-02-13,min,0
Lecce,2012-02-13,max,9
Lecce,2012-02-14,min,-1
Lecce,2012-02-14,max,8
Lecce,2012-02-15,min,-3
Lecce,2012-02-15,max,7
Lecce,2012-02-16,min,0
Lecce,2012-02-16,max,7
Lecce,2012-02-17,min,3
Lecce,2012-02-17,max,8
Lecce,2012-02-18,min,-2
Lecce,2012-02-18,max,12
Lecce,2012-02-19,min,1
Lecce,2012-02-19,max,14
Lecce,2012-02-20,min,6
Lecce,2012-02-20,max,12
Lecce,2012-02-21,min,7
Lecce,2012-02-21,max,14
Lecce,2012-02-22,min,8
Lecce,2012-02-22,max,13
Lecce,2012-02-23,min,7
Lecce,2012-02-23,max,14
Lecce,2012-02-24,min,4
Lecce,2012-02-24,max,14
Lecce,2012-02-25,min,5
Lecce,2012-02-25,max,18
Lecce,2012-02-26,min,8
Lecce,2012-02-26,max,17
Lecce,2012-02-27,min,5
Lecce,2012-02-27,max,11
Lecce,2012-02-28,min,3
Lecce,2012-02-28,max,10
Lecce,2012-02-29,min,4
Lecce,2012-02-29,max,15
Lecce,2012-03-01,min,4
Lecce,2012-03-01,max,14
Lecce,2012-03-02,min,1
Lecce,2012-03-02,max,16
Lecce,2012-03-03,min,2
Lecce,2012-03-03,max,19
Lecce,2012-03-04,min,3
Lecce,2012-03-04,max,16
Lecce,2012-03-05,min,5
Lecce,2012-03-05,max,13
Lecce,2012-03-06,min,2
Lecce,2012-03-06,max,15
Lecce,2012-03-07,min,4
Lecce,2012-03-07,max,14
Lecce,2012-03-08,min,8
Lecce,2012-03-08,max,17
Lecce,2012-03-09,min,6
Lecce,2012-03-09,max,15
Lecce,2012-03-10,min,9
Lecce,2012-03-10,max,15
Lecce,2012-03-11,min,8
Lecce,2012-03-11,max,14
Lecce,2012-03-12,min,6
Lecce,2012-03-12,max,12
Lecce,2012-03-13,min,5
Lecce,2012-03-13,max,12
Lecce,2012-03-14,min,3
Lecce,2012-03-14,max,15
Lecce,2012-03-15,min,5
Lecce,2012-03-15,max,15
Lecce,2012-03-16,min,4
Lecce,2012-03-16,max,17
Lecce,2012-03-17,min,3
Lecce,2012-03-17,max,17
Lecce,2012-03-18,min,7
Lecce,2012-03-18,max,18
Lecce,2012-03-19,min,10
Lecce,2012-03-19,max,20
Lecce,2012-03-20,min,6
Lecce,2012-03-20,max,19
Lecce,2012-03-21,min,9
Lecce,2012-03-21,max,16
Lecce,2012-03-22,min,7
Lecce,2012-03-22,max,18
Lecce,2012-03-23,min,7
Lecce,2012-03-23,max,20
Lecce,2012-03-24,min,8
Lecce,2012-03-24,max,20
Lecce,2012-03-25,min,7
Lecce,2012-03-25,max,19
Lecce,2012-03-26,min,5
Lecce,2012-03-26,max,20
Lecce,2012-03-27,min,7
Lecce,2012-03-27,max,17
Lecce,2012-03-28,min,9
Lecce,2012-03-28,max,19
Lecce,2012-03-29,min,6
Lecce,2012-03-29,max,20
Lecce,2012-03-30,min,7
Lecce,2012-03-30,max,20
Lecce,2012-03-31,min,8
Lecce,2012-03-31,max,20
Lecce,2012-04-01,min,10
Lecce,2012-04-01,max,20
Lecce,2012-04-02,min,8
Lecce,2012-04-02,max,18
Lecce,2012-04-03,min,11
Lecce,2012-04-03,max,19
Lecce,2012-04-04,min,14
Lecce,2012-04-04,max,21
Lecce,2012-04-05,min,13
Lecce,2012-04-05,max,17
Lecce,2012-04-06,min,12
Lecce,2012-04-06,max,20
Lecce,2012-04-07,min,12
Lecce,2012-04-07,max,16
Lecce,2012-04-08,min,9
Lecce,2012-04-08,max,15
Lecce,2012-04-09,min,7
Lecce,2012-04-09,max,12
Lecce,2012-04-10,min,4
Lecce,2012-04-10,max,13
Lecce,2012-04-11,min,7
Lecce,2012-04-11,max,14
Lecce,2012-04-12,min,11
Lecce,2012-04-12,max,18
Lecce,2012-04-13,min,9
Lecce,2012-04-13,max,15
Lecce,2012-04-14,min,12
Lecce,2012-04-14,max,16
Lecce,2012-04-15,min,9
Lecce,2012-04-15,max,18
Lecce,2012-04-16,min,10
Lecce,2012-04-16,max,15
Lecce,2012-04-17,min,10
Lecce,2012-04-17,max,16
Lecce,2012-04-18,min,8
Lecce,2012-04-18,max,16
Lecce,2012-04-19,min,11
Lecce,2012-04-19,max,17
Lecce,2012-04-20,min,10
Lecce,2012-04-20,max,18
Lecce,2012-04-21,min,10
Lecce,2012-04-21,max,19
Lecce,2012-04-22,min,11
Lecce,2012-04-22,max,20
Lecce,2012-04-23,min,10
Lecce,2012-04-23,max,18
Lecce,2012-04-24,min,12
Lecce,2012-04-24,max,20
Lecce,2012-04-25,min,12
Lecce,2012-04-25,max,20
Lecce,2012-04-26,min,9
Lecce,2012-04-26,max,19
Lecce,2012-04-27,min,8
Lecce,2012-04-27,max,22
Lecce,2012-04-28,min,13
Lecce,2012-04-28,max,25
Lecce,2012-04-29,min,11
Lecce,2012-04-29,max,24
Lecce,2012-04-30,min,13
Lecce,2012-04-30,max,25
Lecce,2012-05-01,min,11
Lecce,2012-05-01,max,27
Lecce,2012-05-02,min,12
Lecce,2012-05-02,max,26
Lecce,2012-05-03,min,12
Lecce,2012-05-03,max,22
Lecce,2012-05-04,min,12
Lecce,2012-05-04,max,23
Lecce,2012-05-05,min,10
Lecce,2012-05-05,max,23
Lecce,2012-05-06,min,11
Lecce,2012-05-06,max,24
Lecce,2012-05-07,min,15
Lecce,2012-05-07,max,25
Lecce,2012-05-08,min,14
Lecce,2012-05-08,max,21
Lecce,2012-05-09,min,12
Lecce,2012-05-09,max,23
Lecce,2012-05-10,min,14
Lecce,2012-05-10,max,22
Lecce,2012-05-11,min,16
Lecce,2012-05-11,max,23
Lecce,2012-05-12,min,17
Lecce,2012-05-12,max,27
Lecce,2012-05-13,min,12
Lecce,2012-05-13,max,27
Lecce,2012-05-14,min,13
Lecce,2012-05-14,max,20
Lecce,2012-05-15,min,11
Lecce,2012-05-15,max,16
Lecce,2012-05-16,min,10
Lecce,2012-05-16,max,22
Lecce,2012-05-17,min,11
Lecce,2012-05-17,max,16
Lecce,2012-05-18,min,11
Lecce,2012-05-18,max,19
Lecce,2012-05-19,min,7
Lecce,2012-05-19,max,22
Lecce,2012-05-20,min,13
Lecce,2012-05-20,max,22
Lecce,2012-05-21,min,15
Lecce,2012-05-21,max,24
Lecce,2012-05-22,min,14
Lecce,2012-05-22,max,21
Lecce,2012-05-23,min,14
Lecce,2012-05-23,max,22
Lecce,2012-05-24,min,15
Lecce,2012-05-24,max,22
Lecce,2012-05-25,min,14
Lecce,2012-05-25,max,24
Lecce,2012-05-26,min,14
Lecce,2012-05-26,max,22
Lecce,2012-05-27,min,15
Lecce,2012-05-27,max,20
Lecce,2012-05-28,min,14
Lecce,2012-05-28,max,24
Lecce,2012-05-29,min,13
Lecce,2012-05-29,max,21
Lecce,2012-05-30,min,13
Lecce,2012-05-30,max,23
Lecce,2012-05-31,min,12
Lecce,2012-05-31,max,25
Lecce,2012-06-01,min,13
Lecce,2012-06-01,max,26
Lecce,2012-06-02,min,15
Lecce,2012-06-02,max,27
Lecce,2012-06-03,min,16
Lecce,2012-06-03,max,29
Lecce,2012-06-04,min,17
Lecce,2012-06-04,max,30
Lecce,2012-06-05,min,16
Lecce,2012-06-05,max,25
Lecce,2012-06-06,min,15
Lecce,2012-06-06,max,23
Lecce,2012-06-07,min,15
Lecce,2012-06-07,max,30
Lecce,2012-06-08,min,17
Lecce,2012-06-08,max,31
Lecce,2012-06-09,min,19
Lecce,2012-06-09,max,31
Lecce,2012-06-10,min,19
Lecce,2012-06-10,max,34
Lecce,2012-06-11,min,18
Lecce,2012-06-11,max,31
Lecce,2012-06-12,min,19
Lecce,2012-06-12,max,31
Lecce,2012-06-13,min,21
Lecce,2012-06-13,max,28
Lecce,2012-06-14,min,18
Lecce,2012-06-14,max,27
Lecce,2012-06-15,min,17
Lecce,2012-06-15,max,26
Lecce,2012-06-16,min,18
Lecce,2012-06-16,max,27
Lecce,2012-06-17,min,19
Lecce,2012-06-17,max,32
Lecce,2012-06-18,min,20
Lecce,2012-06-18,max,31
Lecce,2012-06-19,min,20
Lecce,2012-06-19,max,34
Lecce,2012-06-20,min,23
Lecce,2012-06-20,max,32
Lecce,2012-06-21,min,18
Lecce,2012-06-21,max,37
Lecce,2012-06-22,min,22
Lecce,2012-06-22,max,35
Lecce,2012-06-23,min,22
Lecce,2012-06-23,max,35
Lecce,2012-06-24,min,22
Lecce,2012-06-24,max,33
Lecce,2012-06-25,min,20
Lecce,2012-06-25,max,34
Lecce,2012-06-26,min,20
Lecce,2012-06-26,max,33
Lecce,2012-06-27,min,21
Lecce,2012-06-27,max,30
Lecce,2012-06-28,min,20
Lecce,2012-06-28,max,32
Lecce,2012-06-29,min,17
Lecce,2012-06-29,max,33
Lecce,2012-06-30,min,20
Lecce,2012-06-30,max,34
Lecce,2012-07-01,min,21
Lecce,2012-07-01,max,33
Lecce,2012-07-02,min,23
Lecce,2012-07-02,max,33
Lecce,2012-07-03,min,21
Lecce,2012-07-03,max,35
Lecce,2012-07-04,min,22
Lecce,2012-07-04,max,31
Lecce,2012-07-05,min,21
Lecce,2012-07-05,max,34
Lecce,2012-07-06,min,22
Lecce,2012-07-06,max,32
Lecce,2012-07-07,min,22
Lecce,2012-07-07,max,33
Lecce,2012-07-08,min,22
Lecce,2012-07-08,max,35
Lecce,2012-07-09,min,20
Lecce,2012-07-09,max,38
Lecce,2012-07-10,min,22
Lecce,2012-07-10,max,38
Lecce,2012-07-11,min,22
Lecce,2012-07-11,max,37
Lecce,2012-07-12,min,21
Lecce,2012-07-12,max,38
Lecce,2012-07-13,min,23
Lecce,2012-07-13,max,35
Lecce,2012-07-14,min,20
Lecce,2012-07-14,max,36
Lecce,2012-07-15,min,21
Lecce,2012-07-15,max,39
Lecce,2012-07-16,min,24
Lecce,2012-07-16,max,34
Lecce,2012-07-17,min,23
Lecce,2012-07-17,max,32
Lecce,2012-07-18,min,23
Lecce,2012-07-18,max,33
Lecce,2012-07-19,min,22
Lecce,2012-07-19,max,32
Lecce,2012-07-20,min,19
Lecce,2012-07-20,max,36
Lecce,2012-07-21,min,22
Lecce,2012-07-21,max,38
Lecce,2012-07-22,min,23
Lecce,2012-07-22,max,34
Lecce,2012-07-23,min,23
Lecce,2012-07-23,max,31
Lecce,2012-07-24,min,20
Lecce,2012-07-24,max,28
Lecce,2012-07-25,min,20
Lecce,2012-07-25,max,29
Lecce,2012-07-26,min,19
Lecce,2012-07-26,max,28
Lecce,2012-07-27,min,20
Lecce,2012-07-27,max,32
Lecce,2012-07-28,min,22
Lecce,2012-07-28,max,34
Lecce,2012-07-29,min,22
Lecce,2012-07-29,max,38
Lecce,2012-07-30,min,25
Lecce,2012-07-30,max,36
Lecce,2012-07-31,min,22
Lecce,2012-07-31,max,34
Lecce,2012-08-01,min,24
Lecce,2012-08-01,max,33
Lecce,2012-08-02,min,22
Lecce,2012-08-02,max,33
Lecce,2012-08-03,min,21
Lecce,2012-08-03,max,36
Lecce,2012-08-04,min,21
Lecce,2012-08-04,max,36
Lecce,2012-08-05,min,22
Lecce,2012-08-05,max,38
Lecce,2012-08-06,min,22
Lecce,2012-08-06,max,39
Lecce,2012-08-07,min,22
Lecce,2012-08-07,max,38
Lecce,2012-08-08,min,21
Lecce,2012-08-08,max,38
Lecce,2012-08-09,min,23
Lecce,2012-08-09,max,35
Lecce,2012-08-10,min,24
Lecce,2012-08-10,max,34
Lecce,2012-08-11,min,23
Lecce,2012-08-11,max,31
Lecce,2012-08-12,min,20
Lecce,2012-08-12,max,31
Lecce,2012-08-13,min,18
Lecce,2012-08-13,max,33
Lecce,2012-08-14,min,22
Lecce,2012-08-14,max,32
Lecce,2012-08-15,min,22
Lecce,2012-08-15,max,33
Lecce,2012-08-16,min,22
Lecce,2012-08-16,max,35
Lecce,2012-08-17,min,22
Lecce,2012-08-17,max,31
Lecce,2012-08-18,min,23
Lecce,2012-08-18,max,34
Lecce,2012-08-19,min,23
Lecce,2012-08-19,max,35
Lecce,2012-08-20,min,21
Lecce,2012-08-20,max,34
Lecce,2012-08-21,min,21
Lecce,2012-08-21,max,34
Lecce,2012-08-22,min,20
Lecce,2012-08-22,max,36
Lecce,2012-08-23,min,21
Lecce,2012-08-23,max,38
Lecce,2012-08-24,min,21
Lecce,2012-08-24,max,38
Lecce,2012-08-25,min,20
Lecce,2012-08-25,max,38
Lecce,2012-08-26,min,19
Lecce,2012-08-26,max,36
Lecce,2012-08-27,min,21
Lecce,2012-08-27,max,31
Lecce,2012-08-28,min,19
Lecce,2012-08-28,max,29
Lecce,2012-08-29,min,16
Lecce,2012-08-29,max,30
Lecce,2012-08-30,min,18
Lecce,2012-08-30,max,32
Lecce,2012-08-31,min,19
Lecce,2012-08-31,max,35
Lecce,2012-09-01,min,22
Lecce,2012-09-01,max,31
Lecce,2012-09-02,min,20
Lecce,2012-09-02,max,31
Lecce,2012-09-03,min,22
Lecce,2012-09-03,max,31
Lecce,2012-09-04,min,20
Lecce,2012-09-04,max,30
Lecce,2012-09-05,min,20
Lecce,2012-09-05,max,30
Lecce,2012-09-06,min,20
Lecce,2012-09-06,max,30
Lecce,2012-09-07,min,20
Lecce,2012-09-07,max,29
Lecce,2012-09-08,min,21
Lecce,2012-09-08,max,28
Lecce,2012-09-09,min,16
Lecce,2012-09-09,max,30
Lecce,2012-09-10,min,17
Lecce,2012-09-10,max,32
Lecce,2012-09-11,min,18
Lecce,2012-09-11,max,30
Lecce,2012-09-12,min,19
Lecce,2012-09-12,max,29
Lecce,2012-09-13,min,19
Lecce,2012-09-13,max,29
Lecce,2012-09-14,min,16
Lecce,2012-09-14,max,25
Lecce,2012-09-15,min,16
Lecce,2012-09-15,max,25
Lecce,2012-09-16,min,17
Lecce,2012-09-16,max,23
Lecce,2012-09-17,min,17
Lecce,2012-09-17,max,25
Lecce,2012-09-18,min,16
Lecce,2012-09-18,max,25
Lecce,2012-09-19,min,17
Lecce,2012-09-19,max,27
Lecce,2012-09-20,min,18
Lecce,2012-09-20,max,26
Lecce,2012-09-21,min,14
Lecce,2012-09-21,max,22
Lecce,2012-09-22,min,10
Lecce,2012-09-22,max,27
Lecce,2012-09-23,min,14
Lecce,2012-09-23,max,28
Lecce,2012-09-24,min,20
Lecce,2012-09-24,max,31
Lecce,2012-09-25,min,22
Lecce,2012-09-25,max,29
Lecce,2012-09-26,min,17
Lecce,2012-09-26,max,29
Lecce,2012-09-27,min,19
Lecce,2012-09-27,max,30
Lecce,2012-09-28,min,17
Lecce,2012-09-28,max,36
Lecce,2012-09-29,min,18
Lecce,2012-09-29,max,37
Lecce,2012-09-30,min,20
Lecce,2012-09-30,max,35
Lecce,2012-10-01,min,17
Lecce,2012-10-01,max,32
Lecce,2012-10-02,min,19
Lecce,2012-10-02,max,29
Lecce,2012-10-03,min,17
Lecce,2012-10-03,max,26
Lecce,2012-10-04,min,14
Lecce,2012-10-04,max,25
Lecce,2012-10-05,min,14
Lecce,2012-10-05,max,27
Lecce,2012-10-06,min,12
Lecce,2012-10-06,max,27
Lecce,2012-10-07,min,13
Lecce,2012-10-07,max,27
Lecce,2012-10-08,min,15
Lecce,2012-10-08,max,24
Lecce,2012-10-09,min,11
Lecce,2012-10-09,max,25
Lecce,2012-10-10,min,14
Lecce,2012-10-10,max,23
Lecce,2012-10-11,min,14
Lecce,2012-10-11,max,24
Lecce,2012-10-12,min,16
Lecce,2012-10-12,max,25
Lecce,2012-10-13,min,16
Lecce,2012-10-13,max,25
Lecce,2012-10-14,min,16
Lecce,2012-10-14,max,25
Lecce,2012-10-15,min,16
Lecce,2012-10-15,max,26
Lecce,2012-10-16,min,17
Lecce,2012-10-16,max,25
Lecce,2012-10-17,min,11
Lecce,2012-10-17,max,22
Lecce,2012-10-18,min,9
Lecce,2012-10-18,max,25
Lecce,2012-10-19,min,10
Lecce,2012-10-19,max,22
Lecce,2012-10-20,min,12
Lecce,2012-10-20,max,24
Lecce,2012-10-21,min,13
Lecce,2012-10-21,max,24
Lecce,2012-10-22,min,11
Lecce,2012-10-22,max,22
Lecce,2012-10-23,min,13
Lecce,2012-10-23,max,23
Lecce,2012-10-24,min,14
Lecce,2012-10-24,max,23
Lecce,2012-10-25,min,12
Lecce,2012-10-25,max,23
Lecce,2012-10-26,min,13
Lecce,2012-10-26,max,23
Lecce,2012-10-27,min,16
Lecce,2012-10-27,max,25
Lecce,2012-10-28,min,16
Lecce,2012-10-28,max,23
Lecce,2012-10-29,min,11
Lecce,2012-10-29,max,20
Lecce,2012-10-30,min,6
Lecce,2012-10-30,max,17
Lecce,2012-10-31,min,10
Lecce,2012-10-31,max,20
Lecce,2012-11-01,min,14
Lecce,2012-11-01,max,23
Lecce,2012-11-02,min,12
Lecce,2012-11-02,max,23
Lecce,2012-11-03,min,12
Lecce,2012-11-03,max,22
Lecce,2012-11-04,min,12
Lecce,2012-11-04,max,23
Lecce,2012-11-05,min,14
Lecce,2012-11-05,max,24
Lecce,2012-11-06,min,14
Lecce,2012-11-06,max,23
Lecce,2012-11-07,min,11
Lecce,2012-11-07,max,17
Lecce,2012-11-08,min,8
Lecce,2012-11-08,max,18
Lecce,2012-11-09,min,6
Lecce,2012-11-09,max,19
Lecce,2012-11-10,min,9
Lecce,2012-11-10,max,19
Lecce,2012-11-11,min,11
Lecce,2012-11-11,max,22
Lecce,2012-11-12,min,14
Lecce,2012-11-12,max,22
Lecce,2012-11-13,min,12
Lecce,2012-11-13,max,20
Lecce,2012-11-14,min,12
Lecce,2012-11-14,max,20
Lecce,2012-11-15,min,11
Lecce,2012-11-15,max,17
Lecce,2012-11-16,min,10
Lecce,2012-11-16,max,19
Lecce,2012-11-17,min,8
Lecce,2012-11-17,max,18
Lecce,2012-11-18,min,7
Lecce,2012-11-18,max,18
Lecce,2012-11-19,min,13
Lecce,2012-11-19,max,16
Lecce,2012-11-20,min,13
Lecce,2012-11-20,max,17
Lecce,2012-11-21,min,12
Lecce,2012-11-21,max,17
Lecce,2012-11-22,min,10
Lecce,2012-11-22,max,19
Lecce,2012-11-23,min,9
Lecce,2012-11-23,max,19
Lecce,2012-11-24,min,8
Lecce,2012-11-24,max,19
Lecce,2012-11-25,min,7
Lecce,2012-11-25,max,17
Lecce,2012-11-26,min,6
Lecce,2012-11-26,max,18
Lecce,2012-11-27,min,10
Lecce,2012-11-27,max,18
Lecce,2012-11-28,min,11
Lecce,2012-11-28,max,21
Lecce,2012-11-29,min,12
Lecce,2012-11-29,max,17
Lecce,2012-11-30,min,10
Lecce,2012-11-30,max,17
Lecce,2012-12-01,min,6
Lecce,2012-12-01,max,16
Lecce,2012-12-02,min,8
Lecce,2012-12-02,max,15
Lecce,2012-12-03,min,6
Lecce,2012-12-03,max,12
Lecce,2012-12-04,min,1
Lecce,2012-12-04,max,13
Lecce,2012-12-05,min,7
Lecce,2012-12-05,max,13
Lecce,2012-12-06,min,3
Lecce,2012-12-06,max,10
Lecce,2012-12-07,min,2
Lecce,2012-12-07,max,11
Lecce,2012-12-08,min,4
Lecce,2012-12-08,max,14
Lecce,2012-12-09,min,3
Lecce,2012-12-09,max,9
Lecce,2012-12-10,min,0
Lecce,2012-12-10,max,12
Lecce,2012-12-11,min,4
Lecce,2012-12-11,max,12
Lecce,2012-12-12,min,1
Lecce,2012-12-12,max,10
Lecce,2012-12-13,min,-1
Lecce,2012-12-13,max,10
Lecce,2012-12-14,min,2
Lecce,2012-12-14,max,14
Lecce,2012-12-15,min,9
Lecce,2012-12-15,max,16
Lecce,2012-12-16,min,10
Lecce,2012-12-16,max,16
Lecce,2012-12-17,min,8
Lecce,2012-12-17,max,15
Lecce,2012-12-18,min,7
Lecce,2012-12-18,max,13
Lecce,2012-12-19,min,7
Lecce,2012-12-19,max,10
Lecce,2012-12-20,min,3
Lecce,2012-12-20,max,11
Lecce,2012-12-21,min,4
Lecce,2012-12-21,max,10
Lecce,2012-12-22,min,4
Lecce,2012-12-22,max,11
Lecce,2012-12-23,min,2
Lecce,2012-12-23,max,13
Lecce,2012-12-24,min,0
Lecce,2012-12-24,max,15
Lecce,2012-12-25,min,4
Lecce,2012-12-25,max,16
Lecce,2012-12-26,min,11
Lecce,2012-12-26,max,17
Lecce,2012-12-27,min,7
Lecce,2012-12-27,max,16
Lecce,2012-12-28,min,6
Lecce,2012-12-28,max,15
Lecce,2012-12-29,min,7
Lecce,2012-12-29,max,14
Lecce,2012-12-30,min,5
Lecce,2012-12-30,max,14
Lecce,2012-12-31,min,4
Lecce,2012-12-31,max,13
Lecce,2013-01-01,min,2
Lecce,2013-01-01,max,13
Lecce,2013-01-02,min,1
Lecce,2013-01-02,max,15
Lecce,2013-01-03,min,3
Lecce,2013-01-03,max,14
Lecce,2013-01-04,min,4
Lecce,2013-01-04,max,15
Lecce,2013-01-05,min,7
Lecce,2013-01-05,max,14
Lecce,2013-01-06,min,7
Lecce,2013-01-06,max,12
Lecce,2013-01-07,min,5
Lecce,2013-01-07,max,13
Lecce,2013-01-08,min,2
Lecce,2013-01-08,max,9
Lecce,2013-01-09,min,-1
Lecce,2013-01-09,max,12
Lecce,2013-01-10,min,1
Lecce,2013-01-10,max,13
Lecce,2013-01-11,min,3
Lecce,2013-01-11,max,14
Lecce,2013-01-12,min,4
Lecce,2013-01-12,max,13
Lecce,2013-01-13,min,2
Lecce,2013-01-13,max,15
Lecce,2013-01-14,min,8
Lecce,2013-01-14,max,15
Lecce,2013-01-15,min,8
Lecce,2013-01-15,max,14
Lecce,2013-01-16,min,5
Lecce,2013-01-16,max,12
Lecce,2013-01-17,min,6
Lecce,2013-01-17,max,14
Lecce,2013-01-18,min,5
Lecce,2013-01-18,max,11
Lecce,2013-01-19,min,1
Lecce,2013-01-19,max,13
Lecce,2013-01-20,min,9
Lecce,2013-01-20,max,16
Lecce,2013-01-21,min,9
Lecce,2013-01-21,max,16
Lecce,2013-01-22,min,7
Lecce,2013-01-22,max,15
Lecce,2013-01-23,min,4
Lecce,2013-01-23,max,15
Lecce,2013-01-24,min,5
Lecce,2013-01-24,max,13
Lecce,2013-01-25,min,4
Lecce,2013-01-25,max,10
Lecce,2013-01-26,min,3
Lecce,2013-01-26,max,10
Lecce,2013-01-27,min,2
Lecce,2013-01-27,max,9
Lecce,2013-01-28,min,-1
Lecce,2013-01-28,max,12
Lecce,2013-01-29,min,5
Lecce,2013-01-29,max,13
Lecce,2013-01-30,min,3
Lecce,2013-01-30,max,14
Lecce,2013-01-31,min,2
Lecce,2013-01-31,max,14
Lecce,2013-02-01,min,3
Lecce,2013-02-01,max,17
Lecce,2013-02-02,min,6
Lecce,2013-02-02,max,17
Lecce,2013-02-03,min,6
Lecce,2013-02-03,max,16
Lecce,2013-02-04,min,0
Lecce,2013-02-04,max,12
Lecce,2013-02-05,min,1
Lecce,2013-02-05,max,13
Lecce,2013-02-06,min,2
Lecce,2013-02-06,max,14
Lecce,2013-02-07,min,4
Lecce,2013-02-07,max,11
Lecce,2013-02-08,min,3
Lecce,2013-02-08,max,9
Lecce,2013-02-09,min,2
Lecce,2013-02-09,max,7
Lecce,2013-02-10,min,-2
Lecce,2013-02-10,max,8
Lecce,2013-02-11,min,-3
Lecce,2013-02-11,max,10
Lecce,2013-02-12,min,6
Lecce,2013-02-12,max,14
Lecce,2013-02-13,min,6
Lecce,2013-02-13,max,10
Lecce,2013-02-14,min,5
Lecce,2013-02-14,max,12
Lecce,2013-02-15,min,4
Lecce,2013-02-15,max,12
Lecce,2013-02-16,min,3
Lecce,2013-02-16,max,8
Lecce,2013-02-17,min,3
Lecce,2013-02-17,max,11
Lecce,2013-02-18,min,1
Lecce,2013-02-18,max,12
Lecce,2013-02-19,min,2
Lecce,2013-02-19,max,12
Lecce,2013-02-20,min,-1
Lecce,2013-02-20,max,13
Lecce,2013-02-21,min,6
Lecce,2013-02-21,max,12
Lecce,2013-02-22,min,5
Lecce,2013-02-22,max,14
Lecce,2013-02-23,min,7
Lecce,2013-02-23,max,16
Lecce,2013-02-24,min,9
Lecce,2013-02-24,max,15
Lecce,2013-02-25,min,5
Lecce,2013-02-25,max,13
Lecce,2013-02-26,min,1
Lecce,2013-02-26,max,12
Lecce,2013-02-27,min,2
Lecce,2013-02-27,max,12
Lecce,2013-02-28,min,3
Lecce,2013-02-28,max,14
Lecce,2013-03-01,min,3
Lecce,2013-03-01,max,15
Lecce,2013-03-02,min,6
Lecce,2013-03-02,max,12
Lecce,2013-03-03,min,7
Lecce,2013-03-03,max,14
Lecce,2013-03-04,min,4
