country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Malta,MT,2021-W15,national,MT,Malta,362,13418,514564,2607.64453012648,2.697868534804,TESSy
Malta,MT,2021-W16,national,MT,Malta,165,12742,514564,2476.27117326513,1.29493015225239,TESSy
Malta,MT,2021-W17,national,MT,Malta,166,13371,514564,2598.51058371748,1.24149278288834,TESSy
Malta,MT,2021-W18,national,MT,Malta,105,13711,514564,2664.58594071874,0.765808474947123,TESSy
Malta,MT,2021-W19,national,MT,Malta,24,14496,514564,2817.14227967755,0.165562913907285,TESSy
Malta,MT,2021-W20,national,MT,Malta,23,14083,514564,2736.88015484954,0.163317474969822,TESSy
Malta,MT,2021-W21,national,MT,Malta,29,15116,514564,2937.63263656222,0.19184969568669,TESSy
Malta,MT,2021-W22,national,MT,Malta,35,15422,514564,2997.10045786336,0.226948515108287,TESSy
Malta,MT,2021-W23,national,MT,Malta,11,10781,514564,2095.17183479606,0.102031351451628,TESSy
Malta,MT,2021-W24,national,MT,Malta,8,10817,514564,2102.16804906678,0.073957659240085,TESSy
Malta,MT,2021-W25,national,MT,Malta,23,12639,514564,2456.25422687946,0.1819764221853,TESSy
Malta,MT,2021-W26,national,MT,Malta,53,11490,514564,2232.95838807223,0.461270670147955,TESSy
Malta,MT,2021-W27,national,MT,Malta,622,12599,514564,2448.48065546754,4.93689975394873,TESSy
Malta,MT,2021-W28,national,MT,Malta,1382,16316,514564,3170.83977891963,8.47021328757048,TESSy
Malta,MT,2021-W29,national,MT,Malta,1133,18958,514564,3684.28417067653,5.97636881527587,TESSy
Malta,MT,2021-W30,national,MT,Malta,634,18388,514564,3573.51077805676,3.44790080487274,TESSy
Malta,MT,2021-W31,national,MT,Malta,469,16770,514564,3259.06981444485,2.79666070363745,TESSy
Malta,MT,2021-W32,national,MT,Malta,474,16997,514564,3303.18483220746,2.78872742248632,TESSy
Malta,MT,2021-W33,national,MT,Malta,454,15781,514564,3066.86826128528,2.8768772574615,TESSy
Malta,MT,2021-W34,national,MT,Malta,291,15045,514564,2923.83454730607,1.93419740777667,TESSy
Malta,MT,2021-W35,national,MT,Malta,385,16719,514564,3249.15851089466,2.30276930438423,TESSy
Malta,MT,2021-W36,national,MT,Malta,285,14406,514564,2799.65174400075,1.9783423573511,TESSy
Malta,MT,2021-W37,national,MT,Malta,205,15405,514564,2993.79669001329,1.33073677377475,TESSy
Malta,MT,2021-W38,national,MT,Malta,109,12643,514564,2457.03158402065,0.862137150992644,TESSy
Malta,MT,2021-W39,national,MT,Malta,118,14741,514564,2864.75540457552,0.800488433620514,TESSy
Malta,MT,2021-W40,national,MT,Malta,137,14563,514564,2830.16301179251,0.940740232095035,TESSy
Malta,MT,2021-W41,national,MT,Malta,108,14261,514564,2771.47254763256,0.757310146553538,TESSy
Malta,MT,2021-W42,national,MT,Malta,99,15388,514564,2990.49292216323,0.64335846113855,TESSy
Malta,MT,2021-W43,national,MT,Malta,108,12299,514564,2390.17886987819,0.878120172371738,TESSy
Malta,MT,2021-W44,national,MT,Malta,260,16037,514564,3116.61911832153,1.62125085739228,TESSy
Malta,MT,2021-W45,national,MT,Malta,324,16815,514564,3267.81508228325,1.92685102586976,TESSy
Netherlands,NL,2020-W11,national,NL,Netherlands,946,13941,17407585,80.0857786993428,6.78573990388064,TESSy
Netherlands,NL,2020-W12,national,NL,Netherlands,3076,18995,17407585,109.119099518974,16.193735193472,TESSy
Netherlands,NL,2020-W13,national,NL,Netherlands,6557,23106,17407585,132.735241562801,28.3779104994374,TESSy
Netherlands,NL,2020-W14,national,NL,Netherlands,6919,28138,17407585,161.642180693071,24.5895230648945,TESSy
Netherlands,NL,2020-W15,national,NL,Netherlands,7693,36188,17407585,207.886389754811,21.2584282082458,TESSy
Netherlands,NL,2020-W16,national,NL,Netherlands,7063,37895,17407585,217.692459924797,18.6383427892862,TESSy
Netherlands,NL,2020-W17,national,NL,Netherlands,5149,36307,17407585,208.569999801811,14.1818382130168,TESSy
Netherlands,NL,2020-W18,national,NL,Netherlands,2746,25068,17407585,144.00619040493,10.954204563587,TESSy
Netherlands,NL,2020-W19,national,NL,Netherlands,2049,26136,17407585,150.141446961195,7.83976124885216,TESSy
Netherlands,NL,2020-W20,national,NL,Netherlands,1392,26259,17407585,150.84803549717,5.30103964355078,TESSy
Netherlands,NL,2020-W21,national,NL,Netherlands,1234,24121,17407585,138.566033140151,5.11587413457154,TESSy
Netherlands,NL,2020-W22,national,NL,Netherlands,1209,29423,17407585,169.024020276219,4.10903035040615,TESSy
Netherlands,NL,2020-W23,national,NL,Netherlands,1126,58234,17407585,334.532331739296,1.93357832194251,TESSy
Netherlands,NL,2020-W24,national,NL,Netherlands,1205,73497,17407585,422.212501044803,1.63952270160687,TESSy
Netherlands,NL,2020-W25,national,NL,Netherlands,823,76659,17407585,440.376996579365,1.07358561943151,TESSy
Netherlands,NL,2020-W26,national,NL,Netherlands,564,72987,17407585,419.282743700519,0.772740351021415,TESSy
Netherlands,NL,2020-W27,national,NL,Netherlands,483,74780,17407585,429.582851383463,0.645894624231078,TESSy
Netherlands,NL,2020-W28,national,NL,Netherlands,436,72293,17407585,415.295975863395,0.603101268449227,TESSy
Netherlands,NL,2020-W29,national,NL,Netherlands,797,97422,17407585,559.65258822519,0.818090369731683,TESSy
Netherlands,NL,2020-W30,national,NL,Netherlands,1238,133098,17407585,764.59773139123,0.930141700100678,TESSy
Netherlands,NL,2020-W31,national,NL,Netherlands,2153,121158,17407585,696.006941801519,1.77701843873289,TESSy
Netherlands,NL,2020-W32,national,NL,Netherlands,3470,117550,17407585,675.28034474627,2.951935346661,TESSy
Netherlands,NL,2020-W33,national,NL,Netherlands,4416,126687,17407585,727.768958186905,3.48575623386772,TESSy
Netherlands,NL,2020-W34,national,NL,Netherlands,3558,170998,17407585,982.318914427245,2.08072609036363,TESSy
Netherlands,NL,2020-W35,national,NL,Netherlands,3579,194927,17407585,1119.78198009661,1.83607196540243,TESSy
Netherlands,NL,2020-W36,national,NL,Netherlands,4624,204888,17407585,1177.00416226605,2.25684276287533,TESSy
Netherlands,NL,2020-W37,national,NL,Netherlands,7320,240135,17407585,1379.48486248954,3.04828533949653,TESSy
Netherlands,NL,2020-W38,national,NL,Netherlands,11640,247093,17407585,1419.45594406117,4.71077691395547,TESSy
Netherlands,NL,2020-W39,national,NL,Netherlands,17758,274043,17407585,1574.27351352873,6.48000496272483,TESSy
Netherlands,NL,2020-W40,national,NL,Netherlands,24167,302762,17407585,1739.25331974539,7.98217741988757,TESSy
Netherlands,NL,2020-W41,national,NL,Netherlands,38610,355314,17407585,2041.14470789601,10.8664448909978,TESSy
Netherlands,NL,2020-W42,national,NL,Netherlands,53368,443788,17407585,2549.39441628463,12.0255617547117,TESSy
Netherlands,NL,2020-W43,national,NL,Netherlands,62878,412579,17407585,2370.11050068117,15.2402327796616,TESSy
Netherlands,NL,2020-W44,national,NL,Netherlands,68407,402339,17407585,2311.28556890574,17.0023288818633,TESSy
Netherlands,NL,2020-W45,national,NL,Netherlands,50047,319822,17407585,1837.25657522281,15.6483919180044,TESSy
Netherlands,NL,2020-W46,national,NL,Netherlands,37698,286391,17407585,1645.20810899387,13.1631231428362,TESSy
Netherlands,NL,2020-W47,national,NL,Netherlands,36685,317280,17407585,1822.65374547934,11.5623424104892,TESSy
Netherlands,NL,2020-W48,national,NL,Netherlands,34287,315800,17407585,1814.15170455867,10.8571880937302,TESSy
Netherlands,NL,2020-W49,national,NL,Netherlands,38293,388956,17407585,2234.40528941838,9.84507245035428,TESSy
Netherlands,NL,2020-W50,national,NL,Netherlands,56302,506454,17407585,2909.38691380798,11.1169030158711,TESSy
Netherlands,NL,2020-W51,national,NL,Netherlands,76213,591153,17407585,3395.95067322664,12.8922630858678,TESSy
Netherlands,NL,2020-W52,national,NL,Netherlands,73178,507298,17407585,2914.23537498165,14.4250519418567,TESSy
Netherlands,NL,2020-W53,national,NL,Netherlands,58183,420022,17407585,2412.86772404099,13.8523696377809,TESSy
Netherlands,NL,2021-W01,national,NL,Netherlands,51812,417356,17407585,2397.5525611393,12.4143417130699,TESSy
Netherlands,NL,2021-W02,national,NL,Netherlands,39882,348693,17407585,2003.10956402051,11.4375682907314,TESSy
Netherlands,NL,2021-W03,national,NL,Netherlands,36525,326558,17407585,1875.95235065634,11.1848431212832,TESSy
Netherlands,NL,2021-W04,national,NL,Netherlands,29710,268224,17407585,1540.84555669267,11.0765628728227,TESSy
Netherlands,NL,2021-W05,national,NL,Netherlands,27326,255136,17407585,1465.6599407672,10.7103662360467,TESSy
Netherlands,NL,2021-W06,national,NL,Netherlands,23540,231777,17407585,1331.47130977674,10.1563140432398,TESSy
Netherlands,NL,2021-W07,national,NL,Netherlands,27342,306583,17407585,1761.20352133854,8.91830271084829,TESSy
Netherlands,NL,2021-W08,national,NL,Netherlands,31987,372126,17407585,2137.723297057,8.59574445214793,TESSy
Netherlands,NL,2021-W09,national,NL,Netherlands,31311,435227,17407585,2500.21470525636,7.19417683186016,TESSy
Netherlands,NL,2021-W10,national,NL,Netherlands,37029,523973,17407585,3010.02695089526,7.06696719105756,TESSy
Netherlands,NL,2021-W11,national,NL,Netherlands,44403,603424,17407585,3466.44293277902,7.35850745081402,TESSy
Netherlands,NL,2021-W12,national,NL,Netherlands,50962,651854,17407585,3744.65498804113,7.81800832701801,TESSy
Netherlands,NL,2021-W13,national,NL,Netherlands,49757,582092,17407585,3343.89865107653,8.54796149062348,TESSy
Netherlands,NL,2021-W14,national,NL,Netherlands,48484,538811,17407585,3095.26565574719,8.99833151142052,TESSy
Netherlands,NL,2021-W15,national,NL,Netherlands,53179,591209,17407585,3396.27237207229,8.9949577898848,TESSy
Netherlands,NL,2021-W16,national,NL,Netherlands,57347,606231,17407585,3482.56808741707,9.45959543474352,TESSy
Netherlands,NL,2021-W17,national,NL,Netherlands,46473,475737,17407585,2732.92935234842,9.76863266889058,TESSy
Netherlands,NL,2021-W18,national,NL,Netherlands,52463,415663,17407585,2387.82691568072,12.6215227239374,TESSy
Netherlands,NL,2021-W19,national,NL,Netherlands,38178,329344,17407585,1891.95686822727,11.5921346677031,TESSy
Netherlands,NL,2021-W20,national,NL,Netherlands,28081,347155,17407585,1994.27433500971,8.08889400988031,TESSy
Netherlands,NL,2021-W21,national,NL,Netherlands,21131,285153,17407585,1638.09626665617,7.41040774601705,TESSy
Netherlands,NL,2021-W22,national,NL,Netherlands,15901,288474,17407585,1657.17415712748,5.51210854357758,TESSy
Netherlands,NL,2021-W23,national,NL,Netherlands,9899,266120,17407585,1528.75887149194,3.71975048850143,TESSy
Netherlands,NL,2021-W24,national,NL,Netherlands,6294,221364,17407585,1271.65255835316,2.84328075025749,TESSy
Netherlands,NL,2021-W25,national,NL,Netherlands,4330,350545,17407585,2013.74860441583,1.23521944400862,TESSy
Netherlands,NL,2021-W26,national,NL,Netherlands,5813,546524,17407585,3139.57392711281,1.06363124034809,TESSy
Netherlands,NL,2021-W27,national,NL,Netherlands,39109,647890,17407585,3721.88330546713,6.03636419762614,TESSy
Netherlands,NL,2021-W28,national,NL,Netherlands,70111,742607,17407585,4265.99669052313,9.44119837275975,TESSy
Netherlands,NL,2021-W29,national,NL,Netherlands,44977,923141,17407585,5303.09632266624,4.87217012352393,TESSy
Netherlands,NL,2021-W30,national,NL,Netherlands,24396,734698,17407585,4220.56247319775,3.32054803470269,TESSy
Netherlands,NL,2021-W31,national,NL,Netherlands,18036,624234,17407585,3585.9885216703,2.88930112746182,TESSy
Netherlands,NL,2021-W32,national,NL,Netherlands,16113,521442,17407585,2995.48731199647,3.09008480329548,TESSy
Netherlands,NL,2021-W33,national,NL,Netherlands,16919,471173,17407585,2706.7108964282,3.59082545052454,TESSy
Netherlands,NL,2021-W34,national,NL,Netherlands,17830,408108,17407585,2344.42629462961,4.3689415546865,TESSy
Netherlands,NL,2021-W35,national,NL,Netherlands,17658,384416,17407585,2208.32470443201,4.59346125031216,TESSy
Netherlands,NL,2021-W36,national,NL,Netherlands,16716,377249,17407585,2167.15299681145,4.43102566209586,TESSy
Netherlands,NL,2021-W37,national,NL,Netherlands,14023,369246,17407585,2121.17878499516,3.7977391765923,TESSy
Netherlands,NL,2021-W38,national,NL,Netherlands,11613,484266,17407585,2781.92523546489,2.39806222200196,TESSy
Netherlands,NL,2021-W39,national,NL,Netherlands,11543,577987,17407585,3320.31697676616,1.9971037410876,TESSy
Netherlands,NL,2021-W40,national,NL,Netherlands,16134,509832,17407585,2928.79224774718,3.16457185896531,TESSy
Netherlands,NL,2021-W41,national,NL,Netherlands,23532,715842,17407585,4112.24187617065,3.28731759242962,TESSy
Netherlands,NL,2021-W42,national,NL,Netherlands,34840,824452,17407585,4736.16529805829,4.2258372834319,TESSy
Netherlands,NL,2021-W43,national,NL,Netherlands,49477,848607,17407585,4874.92664835473,5.83037849086798,TESSy
Netherlands,NL,2021-W44,national,NL,Netherlands,68956,1014487,17407585,5827.84458613874,6.79712997800859,TESSy
Netherlands,NL,2021-W45,national,NL,Netherlands,94122,1297598,17407585,7454.21033417329,7.25355618612236,TESSy
Norway,NO,2020-W09,national,NO,Norway,30,1251,5367580,23.3065925426356,2.39808153477218,TESSy
Norway,NO,2020-W10,national,NO,Norway,218,2740,5367580,51.0472130829908,7.95620437956204,TESSy
Norway,NO,2020-W11,national,NO,Norway,1216,17727,5367580,330.26056435116,6.85959271168274,TESSy
Norway,NO,2020-W12,national,NO,Norway,1438,34400,5367580,640.884718998133,4.18023255813954,TESSy
Norway,NO,2020-W13,national,NO,Norway,1733,18886,5367580,351.85316287787,9.17610928730276,TESSy
Norway,NO,2020-W14,national,NO,Norway,1192,18415,5367580,343.078258731123,6.47298398045072,TESSy
Norway,NO,2020-W15,national,NO,Norway,762,15142,5367580,282.101058577609,5.03236032228239,TESSy
Norway,NO,2020-W16,national,NO,Norway,575,17720,5367580,330.130151762992,3.24492099322799,TESSy
Norway,NO,2020-W17,national,NO,Norway,423,20000,5367580,372.607394766357,2.115,TESSy
Norway,NO,2020-W18,national,NO,Norway,309,21820,5367580,406.514667690095,1.41613198900092,TESSy
Norway,NO,2020-W19,national,NO,Norway,221,24026,5367580,447.613263332824,0.919836843419629,TESSy
Norway,NO,2020-W20,national,NO,Norway,126,24876,5367580,463.449077610394,0.506512301013025,TESSy
Norway,NO,2020-W21,national,NO,Norway,108,20328,5367580,378.718156040525,0.531286894923259,TESSy
Norway,NO,2020-W22,national,NO,Norway,86,18447,5367580,343.674430562749,0.466200466200466,TESSy
Norway,NO,2020-W23,national,NO,Norway,114,16203,5367580,301.867880869964,0.70357341233105,TESSy
Norway,NO,2020-W24,national,NO,Norway,82,29211,5367580,544.211730426002,0.280716168566636,TESSy
Norway,NO,2020-W25,national,NO,Norway,110,28072,5367580,522.991739294058,0.391849529780564,TESSy
Norway,NO,2020-W26,national,NO,Norway,112,26065,5367580,485.600587229254,0.429694993286016,TESSy
Norway,NO,2020-W27,national,NO,Norway,67,30150,5367580,561.705647610282,0.222222222222222,TESSy
Norway,NO,2020-W28,national,NO,Norway,65,30920,5367580,576.051032308787,0.210219922380336,TESSy
Norway,NO,2020-W29,national,NO,Norway,53,29974,5367580,558.426702536339,0.176819910589177,TESSy
Norway,NO,2020-W30,national,NO,Norway,94,29264,5367580,545.199140022133,0.321213778020776,TESSy
Norway,NO,2020-W31,national,NO,Norway,199,35423,5367580,659.943587240432,0.561781893120289,TESSy
Norway,NO,2020-W32,national,NO,Norway,372,52737,5367580,982.509808889667,0.705387109619432,TESSy
Norway,NO,2020-W33,national,NO,Norway,369,82816,5367580,1542.89270024853,0.445566074188563,TESSy
Norway,NO,2020-W34,national,NO,Norway,359,101086,5367580,1883.2695553676,0.355143145440516,TESSy
Norway,NO,2020-W35,national,NO,Norway,377,110747,5367580,2063.25755740948,0.34041554173025,TESSy
Norway,NO,2020-W36,national,NO,Norway,741,112890,5367580,2103.1824397587,0.656391177252192,TESSy
Norway,NO,2020-W37,national,NO,Norway,765,107002,5367580,1993.48682273948,0.714939907665277,TESSy
Norway,NO,2020-W38,national,NO,Norway,719,104458,5367580,1946.0911621252,0.688314920829424,TESSy
Norway,NO,2020-W39,national,NO,Norway,787,100042,5367580,1863.81944936079,0.786669598768517,TESSy
Norway,NO,2020-W40,national,NO,Norway,818,93395,5367580,1739.98338171019,0.875849884897479,TESSy
Norway,NO,2020-W41,national,NO,Norway,1058,94292,5367580,1756.69482336547,1.12204640902728,TESSy
Norway,NO,2020-W42,national,NO,Norway,942,98196,5367580,1829.42778682386,0.959305878039839,TESSy
Norway,NO,2020-W43,national,NO,Norway,1709,107671,5367580,2005.95054009442,1.58724261871813,TESSy
Norway,NO,2020-W44,national,NO,Norway,3147,136894,5367580,2550.38583495728,2.29885897117478,TESSy
Norway,NO,2020-W45,national,NO,Norway,4044,174146,5367580,3244.4043684491,2.32218942726218,TESSy
Norway,NO,2020-W46,national,NO,Norway,4089,160850,5367580,2996.69497240842,2.54211998756606,TESSy
Norway,NO,2020-W47,national,NO,Norway,3657,138507,5367580,2580.43662134519,2.64029976824276,TESSy
Norway,NO,2020-W48,national,NO,Norway,2923,125326,5367580,2334.86971782442,2.33231731643873,TESSy
Norway,NO,2020-W49,national,NO,Norway,2524,116299,5367580,2166.69337019663,2.17026801606205,TESSy
Norway,NO,2020-W50,national,NO,Norway,2723,129568,5367580,2413.89974625436,2.10159916028649,TESSy
Norway,NO,2020-W51,national,NO,Norway,2947,161939,5367580,3016.98344505345,1.81982104372634,TESSy
Norway,NO,2020-W52,national,NO,Norway,3242,127381,5367580,2373.15512763666,2.54512054388017,TESSy
Norway,NO,2020-W53,national,NO,Norway,3863,123879,5367580,2307.91157281307,3.11836550182033,TESSy
Norway,NO,2021-W01,national,NO,Norway,4678,213908,5367580,3985.18512998409,2.18692148026254,TESSy
Norway,NO,2021-W02,national,NO,Norway,3006,172391,5367580,3211.70806955835,1.74371051853055,TESSy
Norway,NO,2021-W03,national,NO,Norway,2219,141413,5367580,2634.57647580474,1.56916266538437,TESSy
Norway,NO,2021-W04,national,NO,Norway,1944,155461,5367580,2896.29590988863,1.25047439550756,TESSy
Norway,NO,2021-W05,national,NO,Norway,1844,132157,5367580,2462.13377350687,1.39531012356515,TESSy
Norway,NO,2021-W06,national,NO,Norway,1734,139298,5367580,2595.1732438082,1.2448132780083,TESSy
Norway,NO,2021-W07,national,NO,Norway,2033,141999,5367580,2645.49387247139,1.43170022324101,TESSy
Norway,NO,2021-W08,national,NO,Norway,3108,146116,5367580,2722.19510468405,2.1270771168113,TESSy
Norway,NO,2021-W09,national,NO,Norway,4190,195275,5367580,3638.04545065001,2.14569197285879,TESSy
Norway,NO,2021-W10,national,NO,Norway,5662,243434,5367580,4535.26542687766,2.32588709876188,TESSy
Norway,NO,2021-W11,national,NO,Norway,6575,250396,5367580,4664.97006099583,2.62584066838128,TESSy
Norway,NO,2021-W12,national,NO,Norway,5919,260448,5367580,4852.2425376054,2.27262255805382,TESSy
Norway,NO,2021-W13,national,NO,Norway,5107,158255,5367580,2948.34916293749,3.22707023474772,TESSy
Norway,NO,2021-W14,national,NO,Norway,4823,186255,5367580,3469.99951561039,2.58946068561918,TESSy
Norway,NO,2021-W15,national,NO,Norway,3737,177402,5367580,3305.06485231706,2.10651514639068,TESSy
Norway,NO,2021-W16,national,NO,Norway,3221,168002,5367580,3129.93937677687,1.91723908048714,TESSy
Norway,NO,2021-W17,national,NO,Norway,2804,173473,5367580,3231.86612961521,1.61638987046976,TESSy
Norway,NO,2021-W18,national,NO,Norway,3119,178527,5367580,3326.02401827267,1.74707467217844,TESSy
Norway,NO,2021-W19,national,NO,Norway,2561,165966,5367580,3092.00794398966,1.54308713832954,TESSy
Norway,NO,2021-W20,national,NO,Norway,3227,190345,5367580,3546.19772784011,1.69534266726208,TESSy
Norway,NO,2021-W21,national,NO,Norway,2288,191998,5367580,3576.99372901755,1.19167907999042,TESSy
Norway,NO,2021-W22,national,NO,Norway,1863,173975,5367580,3241.21857522384,1.07084351199885,TESSy
Norway,NO,2021-W23,national,NO,Norway,1221,161253,5367580,3004.20301141296,0.757195214972745,TESSy
Norway,NO,2021-W24,national,NO,Norway,1254,171751,5367580,3199.78463292583,0.730126753264901,TESSy
Norway,NO,2021-W25,national,NO,Norway,1270,153989,5367580,2868.87200563382,0.824734234263486,TESSy
Norway,NO,2021-W26,national,NO,Norway,1305,165481,5367580,3082.97221466657,0.788610172769079,TESSy
Norway,NO,2021-W27,national,NO,Norway,1178,189478,5367580,3530.04519727699,0.621708061094164,TESSy
Norway,NO,2021-W28,national,NO,Norway,1183,179412,5367580,3342.51189549108,0.659376184424676,TESSy
Norway,NO,2021-W29,national,NO,Norway,1502,191926,5367580,3575.65234239639,0.782593291164303,TESSy
Norway,NO,2021-W30,national,NO,Norway,2277,233324,5367580,4346.91238882327,0.975896178704291,TESSy
Norway,NO,2021-W31,national,NO,Norway,2993,266450,5367580,4964.06201677479,1.12328767123288,TESSy
Norway,NO,2021-W32,national,NO,Norway,3745,223346,5367580,4161.01855957433,1.67677057122133,TESSy
Norway,NO,2021-W33,national,NO,Norway,4505,244448,5367580,4554.15662179232,1.84292773923288,TESSy
Norway,NO,2021-W34,national,NO,Norway,8710,329887,5367580,6145.91678186445,2.64029804145056,TESSy
Norway,NO,2021-W35,national,NO,Norway,10104,355306,5367580,6619.48215024275,2.8437459541916,TESSy
Norway,NO,2021-W36,national,NO,Norway,8551,295846,5367580,5511.72036560238,2.89035511718935,TESSy
Norway,NO,2021-W37,national,NO,Norway,5727,228302,5367580,4253.35067199744,2.5085194172631,TESSy
Norway,NO,2021-W38,national,NO,Norway,4614,176207,5367580,3282.80156047977,2.61851118287015,TESSy
Norway,NO,2021-W39,national,NO,Norway,3480,116745,5367580,2175.00251509991,2.98085571116536,TESSy
Norway,NO,2021-W40,national,NO,Norway,3010,97099,5367580,1808.99027122092,3.09992893850606,TESSy
Norway,NO,2021-W41,national,NO,Norway,2829,76079,5367580,1417.37989932148,3.71850313489925,TESSy
Norway,NO,2021-W42,national,NO,Norway,4398,84262,5367580,1569.83221489014,5.21943462058817,TESSy
Norway,NO,2021-W43,national,NO,Norway,6995,106916,5367580,1991.88461094199,6.54251936099368,TESSy
Norway,NO,2021-W44,national,NO,Norway,9826,127647,5367580,2378.11080598706,7.69779156580257,TESSy
Norway,NO,2021-W45,national,NO,Norway,11629,143460,5367580,2672.71284265908,8.10609229053395,TESSy
Norway,NO,2020-W15,subnational,NOCSR03,Oslo,301,2834,681071,416.109333681804,10.621030345801,TESSy
Norway,NO,2020-W16,subnational,NOCSR03,Oslo,181,3127,681071,459.129811723007,5.78829549088583,TESSy
Norway,NO,2020-W17,subnational,NOCSR03,Oslo,127,3391,681071,497.892290231121,3.74520790327337,TESSy
Norway,NO,2020-W18,subnational,NOCSR03,Oslo,131,3589,681071,526.964149112207,3.65004179437169,TESSy
Norway,NO,2020-W19,subnational,NOCSR03,Oslo,67,3553,681071,521.678356588373,1.88573036870251,TESSy
Norway,NO,2020-W20,subnational,NOCSR03,Oslo,35,3438,681071,504.793186026127,1.01803374054683,TESSy
Norway,NO,2020-W21,subnational,NOCSR03,Oslo,42,2955,681071,433.87546966469,1.42131979695432,TESSy
Norway,NO,2020-W22,subnational,NOCSR03,Oslo,27,2941,681071,431.819883683199,0.918055083304998,TESSy
Norway,NO,2020-W23,subnational,NOCSR03,Oslo,81,3262,681071,478.951533687384,2.48313917841815,TESSy
Norway,NO,2020-W24,subnational,NOCSR03,Oslo,52,7988,681071,1172.85863001067,0.650976464697046,TESSy
Norway,NO,2020-W25,subnational,NOCSR03,Oslo,53,5448,681071,799.91660194018,0.972834067547724,TESSy
Norway,NO,2020-W26,subnational,NOCSR03,Oslo,46,4887,681071,717.546335110436,0.941272764477184,TESSy
Norway,NO,2020-W27,subnational,NOCSR03,Oslo,14,5235,681071,768.642329507496,0.267430754536772,TESSy
Norway,NO,2020-W28,subnational,NOCSR03,Oslo,18,5179,681071,760.419985581533,0.347557443521915,TESSy
Norway,NO,2020-W29,subnational,NOCSR03,Oslo,23,4854,681071,712.701025296922,0.473836011536877,TESSy
Norway,NO,2020-W30,subnational,NOCSR03,Oslo,31,4444,681071,652.50172155326,0.697569756975698,TESSy
Norway,NO,2020-W31,subnational,NOCSR03,Oslo,48,5552,681071,815.186669231255,0.864553314121037,TESSy
Norway,NO,2020-W32,subnational,NOCSR03,Oslo,115,7974,681071,1170.80304402918,1.44218710810133,TESSy
Norway,NO,2020-W33,subnational,NOCSR03,Oslo,125,12172,681071,1787.18518333625,1.02694709168584,TESSy
Norway,NO,2020-W34,subnational,NOCSR03,Oslo,125,15956,681071,2342.78070861922,0.783404361995488,TESSy
Norway,NO,2020-W35,subnational,NOCSR03,Oslo,99,16770,681071,2462.29835068591,0.590339892665474,TESSy
Norway,NO,2020-W36,subnational,NOCSR03,Oslo,141,16034,681071,2354.23325908753,0.879381314706249,TESSy
Norway,NO,2020-W37,subnational,NOCSR03,Oslo,266,14366,681071,2109.32487214989,1.85159404148684,TESSy
Norway,NO,2020-W38,subnational,NOCSR03,Oslo,287,15667,681071,2300.34754085844,1.83187591753367,TESSy
Norway,NO,2020-W39,subnational,NOCSR03,Oslo,309,16786,681071,2464.64759180761,1.84081973072799,TESSy
Norway,NO,2020-W40,subnational,NOCSR03,Oslo,279,14238,681071,2090.53094317626,1.95954487989886,TESSy
Norway,NO,2020-W41,subnational,NOCSR03,Oslo,358,15663,681071,2299.76023057802,2.28564132030901,TESSy
Norway,NO,2020-W42,subnational,NOCSR03,Oslo,270,15642,681071,2296.67685160578,1.72612197928654,TESSy
Norway,NO,2020-W43,subnational,NOCSR03,Oslo,557,17271,681071,2535.85896330926,3.22505934804007,TESSy
Norway,NO,2020-W44,subnational,NOCSR03,Oslo,657,20641,681071,3030.66787456814,3.18298532047866,TESSy
Norway,NO,2020-W45,subnational,NOCSR03,Oslo,1013,25152,681071,3693.00704331854,4.02751272264631,TESSy
Norway,NO,2020-W46,subnational,NOCSR03,Oslo,1139,25808,681071,3789.3259293084,4.4133601983881,TESSy
Norway,NO,2020-W47,subnational,NOCSR03,Oslo,1187,24671,681071,3622.38298209731,4.81131693080945,TESSy
Norway,NO,2020-W48,subnational,NOCSR03,Oslo,914,22064,681071,3239.60350682969,4.14249456127629,TESSy
Norway,NO,2020-W49,subnational,NOCSR03,Oslo,577,20861,681071,3062.96993999157,2.76592684914434,TESSy
Norway,NO,2020-W50,subnational,NOCSR03,Oslo,735,21848,681071,3207.88875168668,3.36415232515562,TESSy
Norway,NO,2020-W51,subnational,NOCSR03,Oslo,681,28800,681071,4228.63401906703,2.36458333333333,TESSy
Norway,NO,2020-W52,subnational,NOCSR03,Oslo,644,22613,681071,3320.21184281815,2.84791933843364,TESSy
Norway,NO,2020-W53,subnational,NOCSR03,Oslo,774,18773,681071,2756.39397360921,4.12294252383743,TESSy
Norway,NO,2021-W01,subnational,NOCSR03,Oslo,1007,30555,681071,4486.31640460393,3.29569628538701,TESSy
Norway,NO,2021-W02,subnational,NOCSR03,Oslo,725,25130,681071,3689.7768367762,2.8849980103462,TESSy
Norway,NO,2021-W03,subnational,NOCSR03,Oslo,756,23189,681071,3404.78452319949,3.26016645823451,TESSy
Norway,NO,2021-W04,subnational,NOCSR03,Oslo,564,24897,681071,3655.56601294138,2.26533317267141,TESSy
Norway,NO,2021-W05,subnational,NOCSR03,Oslo,406,20249,681071,2973.1114670864,2.00503728579189,TESSy
Norway,NO,2021-W06,subnational,NOCSR03,Oslo,492,22172,681071,3255.46088440119,2.21901497384088,TESSy
Norway,NO,2021-W07,subnational,NOCSR03,Oslo,619,31755,681071,4662.50948873172,1.94929932294127,TESSy
